;environmental;social;corporate governance;k_values;avg_prob;coherence;custom_metric
0;2.702846838044934;2.0920403647469357;2.158989109797403;90;0.2693163230905258;0.38674085573343353;0.1041556252550118
1;2.6182774590561166;1.9886977281421423;2.087689481442794;91;0.26839193590286003;0.3907133481069419;0.1048643118815102
2;2.9727676016045734;2.134089734754525;2.286360484082252;92;0.2700902658164167;0.3878178743897243;0.10474583278227835
3;2.5594376067165285;1.9096002478618175;2.057858845917508;93;0.2675454212378921;0.38802762033529087;0.10381501313454226
4;2.8043524752138183;2.268301422242075;2.3889691869262606;94;0.2698447422456972;0.3810822108502309;0.102833030961301
5;2.831966090016067;2.131936999037862;2.171213494380936;95;0.2687766225879865;0.4086649791815226;0.10983959287439947
6;2.8946482519386336;2.2001825710758567;2.3144927145913243;96;0.2692951133791818;0.4021941511738539;0.10830891954080678
7;2.9093730305321515;2.1907257253769785;2.274775384692475;97;0.2690074075788701;0.3957145922067858;0.10645015659067719
8;2.9464083531638607;2.1646556948544458;2.1939066752092913;98;0.26863512939598877;0.38750406052628467;0.10409720344094954
9;2.7143376843305305;2.1002439482836053;2.346533606061712;99;0.26808362434009053;0.37883246694306233;0.10155878075579369
10;3.0524909240193665;2.2158685146132484;2.24859883019235;100;0.2687923956720624;0.3929169364771766;0.10561308465582787
11;3.0597947660135105;2.110182240139693;2.3892420367337763;101;0.2687109382249678;0.39667392191416334;0.10659062172693244
12;3.010244475211948;2.1958151346771047;2.2459626080235466;102;0.2682647603380211;0.3872570558815575;0.10388742128527367
13;3.0277415672317147;2.2258958616293967;2.236417493899353;103;0.26817974495815644;0.3872660047223227;0.10385689837739671
14;3.13384126953315;2.140423696837388;2.303787727258168;104;0.26821647282122285;0.3961614230675181;0.10625701956300594
15;3.0184741345001385;2.2974727670662105;2.416428126161918;105;0.26841041673268634;0.41385813125999654;0.11108383347970648
16;3.208287492976524;2.213091202895157;2.3976995332632214;106;0.26844122223852573;0.39913112267377726;0.10714324640398372
17;2.9039720338769257;2.193335955380462;2.358154335874133;107;0.26741930449797086;0.39738989740005204;0.10626972997724192
18;3.262080752523616;2.3870260161347687;2.5664696453604847;108;0.26901753799541406;0.4038840003481867;0.10865187940940815
19;3.1434748894535005;2.365080687450245;2.4563157312804833;109;0.2682680534591381;0.38051232410574626;0.10207930050506123
